id_review,review_text,relative_date,review_date,retrieval_date,rating,username,n_review_user,url_place,name_place
ChdDSUhNMG9nS0VJQ0FnSUR1NHViM2tnRRAB,,Hace 2 años,2023-08-07 09:45:30.770289,2025-08-06 09:45:30.770289,5,angelina condori,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChdDSUhNMG9nS0VJQ0FnSUR1b3J1RGhRRRAB,,Hace 2 años,2023-08-07 09:45:30.770803,2025-08-06 09:45:30.770803,5,Jimmy Pacco,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChZDSUhNMG9nS0VJQ0FnSUQyc29Xb2RBEAE,,Editado Hace 2 años,2023-08-07 09:45:30.771269,2025-08-06 09:45:30.771269,5,Javier Esparza,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChdDSUhNMG9nS0VJQ0FnSUR1b3BtQjFnRRAB,,Hace 2 años,2023-08-07 09:45:36.649084,2025-08-06 09:45:36.649084,5,José Requejo,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChZDSUhNMG9nS0VJQ0FnSUR1b3FxQUdnEAE,Es un lugar muy bonito,Hace 2 años,2023-08-07 09:45:36.649507,2025-08-06 09:45:36.649507,5,Rocio Ortiz quiñones,18,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChZDSUhNMG9nS0VJQ0FnSUR1d3NXLWJnEAE,,Hace 2 años,2023-08-07 09:45:36.649977,2025-08-06 09:45:36.649977,5,Manuel Palomino,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChZDSUhNMG9nS0VJQ0FnSUR1M0x1MExREAE,,Hace 2 años,2023-08-07 09:45:36.650440,2025-08-06 09:45:36.650440,5,Carlos Alberto Ara Vargas,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChZDSUhNMG9nS0VJQ0FnSUR1M092NVRnEAE,,Hace 2 años,2023-08-07 09:45:36.650859,2025-08-06 09:45:36.650859,5,Enrique Eduardo Morales Angulo,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChZDSUhNMG9nS0VJQ0FnSUR1M1BPQVJnEAE,,Hace 2 años,2023-08-07 09:45:36.651254,2025-08-06 09:45:36.651254,5,Carlos Antonio Vilchez Pascual,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChdDSUhNMG9nS0VJQ0FnSUR1M01IZDhRRRAB,,Hace 2 años,2023-08-07 09:45:36.651711,2025-08-06 09:45:36.651711,5,Jhairt Vega,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChZDSUhNMG9nS0VJQ0FnSUR1M0xDdVh3EAE,,Hace 2 años,2023-08-07 09:45:36.652106,2025-08-06 09:45:36.652106,3,Sandro Mio,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChZDSUhNMG9nS0VJQ0FnSUR1blB5bEtREAE,,Hace 2 años,2023-08-07 09:45:36.652501,2025-08-06 09:45:36.652501,5,Heredia,22,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChdDSUhNMG9nS0VJQ0FnSUR1bkpUWWt3RRAB,,Hace 2 años,2023-08-07 09:45:36.652878,2025-08-06 09:45:36.652878,5,DudePlays,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChZDSUhNMG9nS0VJQ0FnSUR1bk1pTldBEAE,,Hace 2 años,2023-08-07 09:45:42.364444,2025-08-06 09:45:42.364444,5,ernesto lizardo manrique carbajal,7,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChZDSUhNMG9nS0VJQ0FnSUR1bk1qQWJBEAE,,Hace 2 años,2023-08-07 09:45:42.364863,2025-08-06 09:45:42.364863,5,Rosa Ramírez Gutiérrez,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChdDSUhNMG9nS0VJQ0FnSUR1N05qUjRBRRAB,,Hace 2 años,2023-08-07 09:45:42.365212,2025-08-06 09:45:42.365212,5,Waldir CARRION FLORES,2,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChdDSUhNMG9nS0VJQ0FnSUR1OUlmMXpnRRAB,,Hace 2 años,2023-08-07 09:45:42.365635,2025-08-06 09:45:42.365635,5,Hardy Agurto,3,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChZDSUhNMG9nS0VJQ0FnSUR1OU5XZWF3EAE,,Hace 2 años,2023-08-07 09:45:42.365970,2025-08-06 09:45:42.365970,5,Erika Rubi Mendoza Mendoza,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChdDSUhNMG9nS0VJQ0FnSUR1NU1USF9BRRAB,Excelente,Hace 2 años,2023-08-07 09:45:42.366312,2025-08-06 09:45:42.366312,4,Pedro Maldonado,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChdDSUhNMG9nS0VJQ0FnSUR1cFB2TXZ3RRAB,,Hace 2 años,2023-08-07 09:45:42.366652,2025-08-06 09:45:42.366652,5,Marisa Tineo,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChZDSUhNMG9nS0VJQ0FnSURxMUsza1d3EAE,Me encantó,Editado Hace 2 años,2023-08-07 09:45:42.366968,2025-08-06 09:45:42.366968,5,Marita Ravidlas,281,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChZDSUhNMG9nS0VJQ0FnSUR1dUw3cEJBEAE,,Hace 2 años,2023-08-07 09:45:42.367295,2025-08-06 09:45:42.367295,3,Jhon Willy Cabrera Galan,27,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChZDSUhNMG9nS0VJQ0FnSUR1dU95YUNnEAE,,Hace 2 años,2023-08-07 09:45:42.367622,2025-08-06 09:45:42.367622,5,Guimo292,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChdDSUhNMG9nS0VJQ0FnSUR1dUpqWTN3RRAB,,Hace 2 años,2023-08-07 09:45:48.135967,2025-08-06 09:45:48.135967,5,Diego Pérez,28,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChdDSUhNMG9nS0VJQ0FnSUR1Mk9yWDBnRRAB,,Hace 2 años,2023-08-07 09:45:48.136383,2025-08-06 09:45:48.136383,5,Fernando Candia,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
ChZDSUhNMG9nS0VJQ0FnSUR1eU55Tk1nEAE,,Hace 2 años,2023-08-07 09:45:48.136784,2025-08-06 09:45:48.136784,5,Jose Fabian Nizama Herrada,0,"https://www.google.com/maps/place/Pontificia+Universidad+Cat%C3%B3lica+del+Per%C3%BA/@-12.0689469,-77.0807069,17z/data=!4m10!1m2!2m1!1spontificia+universidad+catolica+del+peru!3m6!1s0x9105c912d40840a5:0xd7a0bfb797e5862e!8m2!3d-12.0690919!4d-77.0782022!15sCihwb250aWZpY2lhIHVuaXZlcnNpZGFkIGNhdG9saWNhIGRlbCBwZXJ1kgEScHJpdmF0ZV91bml2ZXJzaXR5qgFbCgkvbS8wNjdwNWgQATIeEAEiGo9yalMN7b2w8nU-za4OTBisAZJNtpRo2CeyMiwQAiIocG9udGlmaWNpYSB1bml2ZXJzaWRhZCBjYXRvbGljYSBkZWwgcGVydeABAA!16zL20vMDY3cDVo?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Pontificia Universidad Católica del Perú
